STATUS_KEY,EMP_CODE,STATUS_START_DATE,STATUS_END_DATE,TURNOVER
97262_20190101_29991231,97262,2019-01-01,,0.0
97263_20190101_29991231,97263,2019-01-01,,0.0
97264_20190101_29991231,97264,2019-01-01,,0.0
97265_20190101_29991231,97265,2019-01-01,,0.0
97266_20190101_29991231,97266,2019-01-01,,0.0
97267_20190101_29991231,97267,2019-01-01,,0.0
97268_20190101_29991231,97268,2019-01-01,,0.0
97269_20190101_29991231,97269,2019-01-01,,0.0
97270_20190101_29991231,97270,2019-01-01,,0.0
97271_20190101_29991231,97271,2019-01-01,,0.0
97272_20190101_29991231,97272,2019-01-01,,0.0
97273_20190101_29991231,97273,2019-01-01,,0.0
97274_20190101_29991231,97274,2019-01-01,,0.0
97275_20190101_29991231,97275,2019-01-01,,0.0
97276_20190101_29991231,97276,2019-01-01,,0.0
97277_20190101_29991231,97277,2019-01-01,,0.0
97278_20190101_29991231,97278,2019-01-01,,0.0
97279_20190101_29991231,97279,2019-01-01,,0.0
97280_20190101_29991231,97280,2019-01-01,,0.0
97281_20190101_29991231,97281,2019-01-01,,0.0
97282_20190101_29991231,97282,2019-01-01,,0.0
97283_20190101_29991231,97283,2019-01-01,,0.0
97284_20190101_29991231,97284,2019-01-01,,0.0
97285_20190101_29991231,97285,2019-01-01,,0.0
97286_20190101_29991231,97286,2019-01-01,,0.0
97287_20190101_29991231,97287,2019-01-01,,0.0
97288_20190101_29991231,97288,2019-01-01,,0.0
97289_20190101_29991231,97289,2019-01-01,,0.0
97290_20190101_29991231,97290,2019-01-01,,0.0
97291_20190101_29991231,97291,2019-01-01,,0.0
97292_20190101_29991231,97292,2019-01-01,,0.0
97293_20190101_29991231,97293,2019-01-01,,0.0
97294_20190101_29991231,97294,2019-01-01,,0.0
97295_20190101_29991231,97295,2019-01-01,,0.0
97296_20190101_29991231,97296,2019-01-01,,0.0
97297_20190101_29991231,97297,2019-01-01,,0.0
97298_20190101_29991231,97298,2019-01-01,,0.0
97299_20190101_29991231,97299,2019-01-01,,0.0
97300_20190101_29991231,97300,2019-01-01,,0.0
97301_20190101_29991231,97301,2019-01-01,,0.0
97302_20190101_29991231,97302,2019-01-01,,0.0
97303_20190101_29991231,97303,2019-01-01,,0.0
97304_20190101_29991231,97304,2019-01-01,,0.0
97305_20190101_29991231,97305,2019-01-01,,0.0
97306_20190101_29991231,97306,2019-01-01,,0.0
97307_20190101_29991231,97307,2019-01-01,,0.0
97308_20190101_29991231,97308,2019-01-01,,0.0
97309_20190101_29991231,97309,2019-01-01,,0.0
97310_20190101_29991231,97310,2019-01-01,,0.0
97311_20190101_29991231,97311,2019-01-01,,0.0
97312_20190101_29991231,97312,2019-01-01,,0.0
97313_20190101_29991231,97313,2019-01-01,,0.0
97314_20190101_29991231,97314,2019-01-01,,0.0
97315_20190101_29991231,97315,2019-01-01,,0.0
97316_20190101_29991231,97316,2019-01-01,,0.0
97317_20190101_29991231,97317,2019-01-01,,0.0
97318_20190101_29991231,97318,2019-01-01,,0.0
97319_20190101_29991231,97319,2019-01-01,,0.0
97320_20190101_29991231,97320,2019-01-01,,0.0
97321_20190101_29991231,97321,2019-01-01,,0.0
97322_20190101_29991231,97322,2019-01-01,,0.0
97323_20190101_29991231,97323,2019-01-01,,0.0
97324_20190101_29991231,97324,2019-01-01,,0.0
97325_20190101_29991231,97325,2019-01-01,,0.0
97326_20190101_29991231,97326,2019-01-01,,0.0
97327_20190101_29991231,97327,2019-01-01,,0.0
97328_20190101_29991231,97328,2019-01-01,,0.0
97329_20190101_29991231,97329,2019-01-01,,0.0
97330_20190101_29991231,97330,2019-01-01,,0.0
97331_20190101_29991231,97331,2019-01-01,,0.0
97332_20190101_29991231,97332,2019-01-01,,0.0
97333_20190101_29991231,97333,2019-01-01,,0.0
97334_20190101_29991231,97334,2019-01-01,,0.0
97335_20190101_29991231,97335,2019-01-01,,0.0
97336_20190101_29991231,97336,2019-01-01,,0.0
97337_20190101_29991231,97337,2019-01-01,,0.0
97338_20190101_29991231,97338,2019-01-01,,0.0
97339_20190101_29991231,97339,2019-01-01,,0.0
97340_20190101_29991231,97340,2019-01-01,,0.0
97341_20190101_29991231,97341,2019-01-01,,0.0
97342_20190101_29991231,97342,2019-01-01,,0.0
97343_20190101_29991231,97343,2019-01-01,,0.0
97344_20190101_29991231,97344,2019-01-01,,0.0
97345_20190101_29991231,97345,2019-01-01,,0.0
97346_20190101_29991231,97346,2019-01-01,,0.0
97347_20190101_29991231,97347,2019-01-01,,0.0
97348_20190101_29991231,97348,2019-01-01,,0.0
98012_20190101_29991231,98012,2019-01-01,,0.0
98013_20190101_29991231,98013,2019-01-01,,0.0
98014_20190101_29991231,98014,2019-01-01,,0.0
98015_20190101_29991231,98015,2019-01-01,,0.0
98016_20190101_29991231,98016,2019-01-01,,0.0
98017_20190101_29991231,98017,2019-01-01,,0.0
98018_20190101_29991231,98018,2019-01-01,,0.0
98019_20190101_29991231,98019,2019-01-01,,0.0
98020_20190101_29991231,98020,2019-01-01,,0.0
98021_20190101_29991231,98021,2019-01-01,,0.0
98022_20190101_29991231,98022,2019-01-01,,0.0
98023_20190101_29991231,98023,2019-01-01,,0.0
98024_20190101_29991231,98024,2019-01-01,,0.0
98025_20190101_29991231,98025,2019-01-01,,0.0
98026_20190101_29991231,98026,2019-01-01,,0.0
98027_20190101_29991231,98027,2019-01-01,,0.0
98028_20190101_29991231,98028,2019-01-01,,0.0
98029_20190101_29991231,98029,2019-01-01,,0.0
98030_20190101_29991231,98030,2019-01-01,,0.0
98031_20190101_29991231,98031,2019-01-01,,0.0
98032_20190101_29991231,98032,2019-01-01,,0.0
98033_20190101_29991231,98033,2019-01-01,,0.0
98034_20190101_29991231,98034,2019-01-01,,0.0
98035_20190101_29991231,98035,2019-01-01,,0.0
98036_20190101_29991231,98036,2019-01-01,,0.0
98037_20190101_29991231,98037,2019-01-01,,0.0
98038_20190101_29991231,98038,2019-01-01,,0.0
98039_20190101_29991231,98039,2019-01-01,,0.0
98040_20190101_29991231,98040,2019-01-01,,0.0
98041_20190101_29991231,98041,2019-01-01,,0.0
98042_20190101_29991231,98042,2019-01-01,,0.0
98043_20190101_29991231,98043,2019-01-01,,0.0
98044_20190101_29991231,98044,2019-01-01,,0.0
98045_20190101_29991231,98045,2019-01-01,,0.0
98046_20190101_29991231,98046,2019-01-01,,0.0
98047_20190101_29991231,98047,2019-01-01,,0.0
98048_20190101_29991231,98048,2019-01-01,,0.0
98049_20190101_29991231,98049,2019-01-01,,0.0
98050_20190101_29991231,98050,2019-01-01,,0.0
98051_20190101_29991231,98051,2019-01-01,,0.0
98052_20190101_29991231,98052,2019-01-01,,0.0
98053_20190101_29991231,98053,2019-01-01,,0.0
98054_20190101_29991231,98054,2019-01-01,,0.0
98055_20190101_29991231,98055,2019-01-01,,0.0
98056_20190101_29991231,98056,2019-01-01,,0.0
98057_20190101_29991231,98057,2019-01-01,,0.0
98058_20190101_29991231,98058,2019-01-01,,0.0
98059_20190101_29991231,98059,2019-01-01,,0.0
98060_20190101_29991231,98060,2019-01-01,,0.0
98061_20190101_29991231,98061,2019-01-01,,0.0
98062_20190101_29991231,98062,2019-01-01,,0.0
98063_20190101_29991231,98063,2019-01-01,,0.0
98064_20190101_29991231,98064,2019-01-01,,0.0
98065_20190101_29991231,98065,2019-01-01,,0.0
98066_20190101_29991231,98066,2019-01-01,,0.0
98067_20190101_29991231,98067,2019-01-01,,0.0
98068_20190101_29991231,98068,2019-01-01,,0.0
98069_20190101_29991231,98069,2019-01-01,,0.0
98070_20190101_29991231,98070,2019-01-01,,0.0
98071_20190101_29991231,98071,2019-01-01,,0.0
98072_20190101_29991231,98072,2019-01-01,,0.0
98073_20190101_29991231,98073,2019-01-01,,0.0
98074_20190101_29991231,98074,2019-01-01,,0.0
98075_20190101_29991231,98075,2019-01-01,,0.0
98076_20190101_29991231,98076,2019-01-01,,0.0
98077_20190101_29991231,98077,2019-01-01,,0.0
98078_20190101_29991231,98078,2019-01-01,,0.0
98079_20190101_29991231,98079,2019-01-01,,0.0
98080_20190101_29991231,98080,2019-01-01,,0.0
98081_20190101_29991231,98081,2019-01-01,,0.0
98082_20190101_29991231,98082,2019-01-01,,0.0
98083_20190101_29991231,98083,2019-01-01,,0.0
98084_20190101_29991231,98084,2019-01-01,,0.0
98085_20190101_29991231,98085,2019-01-01,,0.0
98086_20190101_29991231,98086,2019-01-01,,0.0
98087_20190101_29991231,98087,2019-01-01,,0.0
98088_20190101_29991231,98088,2019-01-01,,0.0
98089_20190101_29991231,98089,2019-01-01,,0.0
98090_20190101_29991231,98090,2019-01-01,,0.0
98091_20190101_29991231,98091,2019-01-01,,0.0
98092_20190101_29991231,98092,2019-01-01,,0.0
98093_20190101_29991231,98093,2019-01-01,,0.0
98094_20190101_29991231,98094,2019-01-01,,0.0
98095_20190101_29991231,98095,2019-01-01,,0.0
98096_20190101_29991231,98096,2019-01-01,,0.0
98097_20190101_29991231,98097,2019-01-01,,0.0
98098_20190101_29991231,98098,2019-01-01,,0.0
98099_20190101_29991231,98099,2019-01-01,,0.0
98100_20190101_29991231,98100,2019-01-01,,0.0
98101_20190101_29991231,98101,2019-01-01,,0.0
98102_20190101_29991231,98102,2019-01-01,,0.0
98103_20190101_29991231,98103,2019-01-01,,0.0
98104_20190101_29991231,98104,2019-01-01,,0.0
98105_20190101_29991231,98105,2019-01-01,,0.0
98106_20190101_29991231,98106,2019-01-01,,0.0
98107_20190101_29991231,98107,2019-01-01,,0.0
98108_20190101_29991231,98108,2019-01-01,,0.0
98109_20190101_29991231,98109,2019-01-01,,0.0
98110_20190101_29991231,98110,2019-01-01,,0.0
98111_20190101_29991231,98111,2019-01-01,,0.0
98112_20190101_29991231,98112,2019-01-01,,0.0
98113_20190101_29991231,98113,2019-01-01,,0.0
98114_20190101_29991231,98114,2019-01-01,,0.0
98115_20190101_29991231,98115,2019-01-01,,0.0
98116_20190101_29991231,98116,2019-01-01,,0.0
98117_20190101_29991231,98117,2019-01-01,,0.0
98118_20190101_29991231,98118,2019-01-01,,0.0
98119_20190101_29991231,98119,2019-01-01,,0.0
98120_20190101_29991231,98120,2019-01-01,,0.0
98121_20190101_29991231,98121,2019-01-01,,0.0
98122_20190101_29991231,98122,2019-01-01,,0.0
98123_20190101_29991231,98123,2019-01-01,,0.0
98124_20190101_29991231,98124,2019-01-01,,0.0
98125_20190101_29991231,98125,2019-01-01,,0.0
98126_20190101_29991231,98126,2019-01-01,,0.0
98127_20190101_29991231,98127,2019-01-01,,0.0
98128_20190101_29991231,98128,2019-01-01,,0.0
98129_20190101_29991231,98129,2019-01-01,,0.0
98130_20190101_29991231,98130,2019-01-01,,0.0
98131_20190101_29991231,98131,2019-01-01,,0.0
98132_20190101_29991231,98132,2019-01-01,,0.0
98133_20190101_29991231,98133,2019-01-01,,0.0
98134_20190101_29991231,98134,2019-01-01,,0.0
98135_20190101_29991231,98135,2019-01-01,,0.0
98261_20190101_29991231,98261,2019-01-01,,0.0
98281_20190101_29991231,98281,2019-01-01,,0.0
98282_20190101_29991231,98282,2019-01-01,,0.0
98283_20190101_29991231,98283,2019-01-01,,0.0
98284_20190101_29991231,98284,2019-01-01,,0.0
98285_20190101_29991231,98285,2019-01-01,,0.0
98286_20190101_29991231,98286,2019-01-01,,0.0
98287_20190101_29991231,98287,2019-01-01,,0.0
98288_20190101_29991231,98288,2019-01-01,,0.0
98289_20190101_29991231,98289,2019-01-01,,0.0
98290_20190101_29991231,98290,2019-01-01,,0.0
98291_20190101_29991231,98291,2019-01-01,,0.0
98292_20190101_29991231,98292,2019-01-01,,0.0
98293_20190101_29991231,98293,2019-01-01,,0.0
98294_20190101_29991231,98294,2019-01-01,,0.0
98295_20190101_29991231,98295,2019-01-01,,0.0
98296_20190101_29991231,98296,2019-01-01,,0.0
98297_20190101_29991231,98297,2019-01-01,,0.0
98298_20190101_29991231,98298,2019-01-01,,0.0
98299_20190101_29991231,98299,2019-01-01,,0.0
98300_20190101_29991231,98300,2019-01-01,,0.0
98301_20190101_29991231,98301,2019-01-01,,0.0
98302_20190101_29991231,98302,2019-01-01,,0.0
98303_20190101_29991231,98303,2019-01-01,,0.0
98304_20190101_29991231,98304,2019-01-01,,0.0
98305_20190101_29991231,98305,2019-01-01,,0.0
98306_20190101_29991231,98306,2019-01-01,,0.0
98307_20190101_29991231,98307,2019-01-01,,0.0
98308_20190101_29991231,98308,2019-01-01,,0.0
98309_20190101_29991231,98309,2019-01-01,,0.0
98310_20190101_29991231,98310,2019-01-01,,0.0
98311_20190101_29991231,98311,2019-01-01,,0.0
98312_20190101_29991231,98312,2019-01-01,,0.0
98313_20190101_29991231,98313,2019-01-01,,0.0
98314_20190101_29991231,98314,2019-01-01,,0.0
98315_20190101_29991231,98315,2019-01-01,,0.0
98316_20190101_29991231,98316,2019-01-01,,0.0
98317_20190101_29991231,98317,2019-01-01,,0.0
98318_20190101_29991231,98318,2019-01-01,,0.0
98319_20190101_29991231,98319,2019-01-01,,0.0
98320_20190101_29991231,98320,2019-01-01,,0.0
98321_20190101_29991231,98321,2019-01-01,,0.0
98322_20190101_29991231,98322,2019-01-01,,0.0
98323_20190101_29991231,98323,2019-01-01,,0.0
98324_20190101_29991231,98324,2019-01-01,,0.0
98325_20190101_29991231,98325,2019-01-01,,0.0
98326_20190101_29991231,98326,2019-01-01,,0.0
98327_20190101_29991231,98327,2019-01-01,,0.0
98328_20190101_29991231,98328,2019-01-01,,0.0
98329_20190101_29991231,98329,2019-01-01,,0.0
98330_20190101_29991231,98330,2019-01-01,,0.0
98331_20190101_29991231,98331,2019-01-01,,0.0
98332_20190101_29991231,98332,2019-01-01,,0.0
98333_20190101_29991231,98333,2019-01-01,,0.0
98334_20190101_29991231,98334,2019-01-01,,0.0
98335_20190101_29991231,98335,2019-01-01,,0.0
98336_20190101_29991231,98336,2019-01-01,,0.0
98337_20190101_29991231,98337,2019-01-01,,0.0
98338_20190101_29991231,98338,2019-01-01,,0.0
98339_20190101_29991231,98339,2019-01-01,,0.0
98340_20190101_29991231,98340,2019-01-01,,0.0
98341_20190101_29991231,98341,2019-01-01,,0.0
98342_20190101_29991231,98342,2019-01-01,,0.0
98343_20190101_29991231,98343,2019-01-01,,0.0
98344_20190101_29991231,98344,2019-01-01,,0.0
98345_20190101_29991231,98345,2019-01-01,,0.0
98346_20190101_29991231,98346,2019-01-01,,0.0
98347_20190101_29991231,98347,2019-01-01,,0.0
98348_20190101_29991231,98348,2019-01-01,,0.0
98349_20190101_29991231,98349,2019-01-01,,0.0
98350_20190101_29991231,98350,2019-01-01,,0.0
98351_20190101_29991231,98351,2019-01-01,,0.0
98352_20190101_29991231,98352,2019-01-01,,0.0
98353_20190101_29991231,98353,2019-01-01,,0.0
98354_20190101_29991231,98354,2019-01-01,,0.0
98355_20190101_29991231,98355,2019-01-01,,0.0
98356_20190101_29991231,98356,2019-01-01,,0.0
98357_20190101_29991231,98357,2019-01-01,,0.0
98358_20190101_29991231,98358,2019-01-01,,0.0
98359_20190101_29991231,98359,2019-01-01,,0.0
98360_20190101_29991231,98360,2019-01-01,,0.0
98361_20190101_29991231,98361,2019-01-01,,0.0
98362_20190101_29991231,98362,2019-01-01,,0.0
98363_20190101_29991231,98363,2019-01-01,,0.0
98364_20190101_29991231,98364,2019-01-01,,0.0
98365_20190101_29991231,98365,2019-01-01,,0.0
98366_20190101_29991231,98366,2019-01-01,,0.0
98367_20190101_29991231,98367,2019-01-01,,0.0
98368_20190101_29991231,98368,2019-01-01,,0.0
98369_20190101_29991231,98369,2019-01-01,,0.0
98370_20190101_29991231,98370,2019-01-01,,0.0
98371_20190101_29991231,98371,2019-01-01,,0.0
98372_20190101_29991231,98372,2019-01-01,,0.0
98373_20190101_29991231,98373,2019-01-01,,0.0
98374_20190101_29991231,98374,2019-01-01,,0.0
98375_20190101_29991231,98375,2019-01-01,,0.0
98376_20190101_29991231,98376,2019-01-01,,0.0
98377_20190101_29991231,98377,2019-01-01,,0.0
98378_20190101_29991231,98378,2019-01-01,,0.0
98379_20190101_29991231,98379,2019-01-01,,0.0
98380_20190101_29991231,98380,2019-01-01,,0.0
98381_20190101_29991231,98381,2019-01-01,,0.0
98382_20190101_29991231,98382,2019-01-01,,0.0
98383_20190101_29991231,98383,2019-01-01,,0.0
98384_20190101_29991231,98384,2019-01-01,,0.0
98385_20190101_29991231,98385,2019-01-01,,0.0
98386_20190101_29991231,98386,2019-01-01,,0.0
98387_20190101_29991231,98387,2019-01-01,,0.0
98388_20190101_29991231,98388,2019-01-01,,0.0
98389_20190101_29991231,98389,2019-01-01,,0.0
98390_20190101_29991231,98390,2019-01-01,,0.0
98391_20190101_29991231,98391,2019-01-01,,0.0
98392_20190101_29991231,98392,2019-01-01,,0.0
98393_20190101_29991231,98393,2019-01-01,,0.0
98394_20190101_29991231,98394,2019-01-01,,0.0
98395_20190101_29991231,98395,2019-01-01,,0.0
98396_20190101_29991231,98396,2019-01-01,,0.0
98397_20190101_29991231,98397,2019-01-01,,0.0
98398_20190101_29991231,98398,2019-01-01,,0.0
98399_20190101_29991231,98399,2019-01-01,,0.0
98400_20190101_29991231,98400,2019-01-01,,0.0
98401_20190101_29991231,98401,2019-01-01,,0.0
98136_20190101_29991231,98136,2019-01-01,,0.0
98137_20190101_29991231,98137,2019-01-01,,0.0
98138_20190101_29991231,98138,2019-01-01,,0.0
98139_20190101_29991231,98139,2019-01-01,,0.0
98140_20190101_29991231,98140,2019-01-01,,0.0
98141_20190101_29991231,98141,2019-01-01,,0.0
98142_20190101_29991231,98142,2019-01-01,,0.0
98143_20190101_29991231,98143,2019-01-01,,0.0
98144_20190101_29991231,98144,2019-01-01,,0.0
98145_20190101_29991231,98145,2019-01-01,,0.0
98146_20190101_29991231,98146,2019-01-01,,0.0
98147_20190101_29991231,98147,2019-01-01,,0.0
98148_20190101_29991231,98148,2019-01-01,,0.0
98149_20190101_29991231,98149,2019-01-01,,0.0
98150_20190101_29991231,98150,2019-01-01,,0.0
98151_20190101_29991231,98151,2019-01-01,,0.0
98152_20190101_29991231,98152,2019-01-01,,0.0
98153_20190101_29991231,98153,2019-01-01,,0.0
98154_20190101_29991231,98154,2019-01-01,,0.0
98155_20190101_29991231,98155,2019-01-01,,0.0
98156_20190101_29991231,98156,2019-01-01,,0.0
98157_20190101_29991231,98157,2019-01-01,,0.0
98158_20190101_29991231,98158,2019-01-01,,0.0
98159_20190101_29991231,98159,2019-01-01,,0.0
98160_20190101_29991231,98160,2019-01-01,,0.0
98161_20190101_29991231,98161,2019-01-01,,0.0
98162_20190101_29991231,98162,2019-01-01,,0.0
98163_20190101_29991231,98163,2019-01-01,,0.0
98164_20190101_29991231,98164,2019-01-01,,0.0
98165_20190101_29991231,98165,2019-01-01,,0.0
98166_20190101_29991231,98166,2019-01-01,,0.0
98167_20190101_29991231,98167,2019-01-01,,0.0
98168_20190101_29991231,98168,2019-01-01,,0.0
98169_20190101_29991231,98169,2019-01-01,,0.0
98170_20190101_29991231,98170,2019-01-01,,0.0
98171_20190101_29991231,98171,2019-01-01,,0.0
98172_20190101_29991231,98172,2019-01-01,,0.0
98173_20190101_29991231,98173,2019-01-01,,0.0
98174_20190101_29991231,98174,2019-01-01,,0.0
98175_20190101_29991231,98175,2019-01-01,,0.0
98176_20190101_29991231,98176,2019-01-01,,0.0
98177_20190101_29991231,98177,2019-01-01,,0.0
98178_20190101_29991231,98178,2019-01-01,,0.0
98179_20190101_29991231,98179,2019-01-01,,0.0
98180_20190101_29991231,98180,2019-01-01,,0.0
98181_20190101_29991231,98181,2019-01-01,,0.0
98182_20190101_29991231,98182,2019-01-01,,0.0
98183_20190101_29991231,98183,2019-01-01,,0.0
98184_20190101_29991231,98184,2019-01-01,,0.0
98185_20190101_29991231,98185,2019-01-01,,0.0
98186_20190101_29991231,98186,2019-01-01,,0.0
98187_20190101_29991231,98187,2019-01-01,,0.0
98188_20190101_29991231,98188,2019-01-01,,0.0
98189_20190101_29991231,98189,2019-01-01,,0.0
98190_20190101_29991231,98190,2019-01-01,,0.0
98191_20190101_29991231,98191,2019-01-01,,0.0
98192_20190101_29991231,98192,2019-01-01,,0.0
98193_20190101_29991231,98193,2019-01-01,,0.0
98194_20190101_29991231,98194,2019-01-01,,0.0
98195_20190101_29991231,98195,2019-01-01,,0.0
98196_20190101_29991231,98196,2019-01-01,,0.0
98197_20190101_29991231,98197,2019-01-01,,0.0
98198_20190101_29991231,98198,2019-01-01,,0.0
98199_20190101_29991231,98199,2019-01-01,,0.0
98200_20190101_29991231,98200,2019-01-01,,0.0
98201_20190101_29991231,98201,2019-01-01,,0.0
98202_20190101_29991231,98202,2019-01-01,,0.0
98203_20190101_29991231,98203,2019-01-01,,0.0
98204_20190101_29991231,98204,2019-01-01,,0.0
98205_20190101_29991231,98205,2019-01-01,,0.0
98206_20190101_29991231,98206,2019-01-01,,0.0
98207_20190101_29991231,98207,2019-01-01,,0.0
98208_20190101_29991231,98208,2019-01-01,,0.0
98209_20190101_29991231,98209,2019-01-01,,0.0
98210_20190101_29991231,98210,2019-01-01,,0.0
98211_20190101_29991231,98211,2019-01-01,,0.0
98212_20190101_29991231,98212,2019-01-01,,0.0
98213_20190101_29991231,98213,2019-01-01,,0.0
98214_20190101_29991231,98214,2019-01-01,,0.0
98215_20190101_29991231,98215,2019-01-01,,0.0
98216_20190101_29991231,98216,2019-01-01,,0.0
98217_20190101_29991231,98217,2019-01-01,,0.0
98218_20190101_29991231,98218,2019-01-01,,0.0
98219_20190101_29991231,98219,2019-01-01,,0.0
98220_20190101_29991231,98220,2019-01-01,,0.0
98221_20190101_29991231,98221,2019-01-01,,0.0
98222_20190101_29991231,98222,2019-01-01,,0.0
98223_20190101_29991231,98223,2019-01-01,,0.0
98224_20190101_29991231,98224,2019-01-01,,0.0
98225_20190101_29991231,98225,2019-01-01,,0.0
98226_20190101_29991231,98226,2019-01-01,,0.0
98227_20190101_29991231,98227,2019-01-01,,0.0
98228_20190101_29991231,98228,2019-01-01,,0.0
98229_20190101_29991231,98229,2019-01-01,,0.0
98230_20190101_29991231,98230,2019-01-01,,0.0
98231_20190101_29991231,98231,2019-01-01,,0.0
98232_20190101_29991231,98232,2019-01-01,,0.0
98233_20190101_29991231,98233,2019-01-01,,0.0
98234_20190101_29991231,98234,2019-01-01,,0.0
98235_20190101_29991231,98235,2019-01-01,,0.0
98236_20190101_29991231,98236,2019-01-01,,0.0
98237_20190101_29991231,98237,2019-01-01,,0.0
98238_20190101_29991231,98238,2019-01-01,,0.0
98239_20190101_29991231,98239,2019-01-01,,0.0
98240_20190101_29991231,98240,2019-01-01,,0.0
98241_20190101_29991231,98241,2019-01-01,,0.0
98242_20190101_29991231,98242,2019-01-01,,0.0
98243_20190101_29991231,98243,2019-01-01,,0.0
98244_20190101_29991231,98244,2019-01-01,,0.0
98245_20190101_29991231,98245,2019-01-01,,0.0
98246_20190101_29991231,98246,2019-01-01,,0.0
98247_20190101_29991231,98247,2019-01-01,,0.0
98248_20190101_29991231,98248,2019-01-01,,0.0
98249_20190101_29991231,98249,2019-01-01,,0.0
98250_20190101_29991231,98250,2019-01-01,,0.0
98251_20190101_29991231,98251,2019-01-01,,0.0
98402_20190101_29991231,98402,2019-01-01,,0.0
98403_20190101_29991231,98403,2019-01-01,,0.0
98404_20190101_29991231,98404,2019-01-01,,0.0
98405_20190101_29991231,98405,2019-01-01,,0.0
98406_20190101_29991231,98406,2019-01-01,,0.0
98407_20190101_29991231,98407,2019-01-01,,0.0
98408_20190101_29991231,98408,2019-01-01,,0.0
97520_20190101_29991231,97520,2019-01-01,,0.0
97521_20190101_29991231,97521,2019-01-01,,0.0
97522_20190101_29991231,97522,2019-01-01,,0.0
97523_20190101_29991231,97523,2019-01-01,,0.0
97524_20190101_29991231,97524,2019-01-01,,0.0
97525_20190101_29991231,97525,2019-01-01,,0.0
97526_20190101_29991231,97526,2019-01-01,,0.0
97527_20190101_29991231,97527,2019-01-01,,0.0
97528_20190101_29991231,97528,2019-01-01,,0.0
97529_20190101_29991231,97529,2019-01-01,,0.0
97530_20190101_29991231,97530,2019-01-01,,0.0
97531_20190101_29991231,97531,2019-01-01,,0.0
97532_20190101_29991231,97532,2019-01-01,,0.0
97533_20190101_29991231,97533,2019-01-01,,0.0
97534_20190101_29991231,97534,2019-01-01,,0.0
97535_20190101_29991231,97535,2019-01-01,,0.0
97536_20190101_29991231,97536,2019-01-01,,0.0
97537_20190101_29991231,97537,2019-01-01,,0.0
97538_20190101_29991231,97538,2019-01-01,,0.0
97539_20190101_29991231,97539,2019-01-01,,0.0
97540_20190101_29991231,97540,2019-01-01,,0.0
97541_20190101_29991231,97541,2019-01-01,,0.0
97542_20190101_29991231,97542,2019-01-01,,0.0
97543_20190101_29991231,97543,2019-01-01,,0.0
97544_20190101_29991231,97544,2019-01-01,,0.0
97545_20190101_29991231,97545,2019-01-01,,0.0
97546_20190101_29991231,97546,2019-01-01,,0.0
97547_20190101_29991231,97547,2019-01-01,,0.0
97548_20190101_29991231,97548,2019-01-01,,0.0
97549_20190101_29991231,97549,2019-01-01,,0.0
97550_20190101_29991231,97550,2019-01-01,,0.0
97551_20190101_29991231,97551,2019-01-01,,0.0
97552_20190101_29991231,97552,2019-01-01,,0.0
97553_20190101_29991231,97553,2019-01-01,,0.0
97554_20190101_29991231,97554,2019-01-01,,0.0
97555_20190101_29991231,97555,2019-01-01,,0.0
97556_20190101_29991231,97556,2019-01-01,,0.0
97557_20190101_29991231,97557,2019-01-01,,0.0
97558_20190101_29991231,97558,2019-01-01,,0.0
97559_20190101_29991231,97559,2019-01-01,,0.0
97560_20190101_29991231,97560,2019-01-01,,0.0
97561_20190101_29991231,97561,2019-01-01,,0.0
97562_20190101_29991231,97562,2019-01-01,,0.0
97563_20190101_29991231,97563,2019-01-01,,0.0
97564_20190101_29991231,97564,2019-01-01,,0.0
97565_20190101_29991231,97565,2019-01-01,,0.0
97566_20190101_29991231,97566,2019-01-01,,0.0
97567_20190101_29991231,97567,2019-01-01,,0.0
97568_20190101_29991231,97568,2019-01-01,,0.0
97569_20190101_29991231,97569,2019-01-01,,0.0
97570_20190101_29991231,97570,2019-01-01,,0.0
97571_20190101_29991231,97571,2019-01-01,,0.0
97572_20190101_29991231,97572,2019-01-01,,0.0
97573_20190101_29991231,97573,2019-01-01,,0.0
97574_20190101_29991231,97574,2019-01-01,,0.0
97575_20190101_29991231,97575,2019-01-01,,0.0
97576_20190101_29991231,97576,2019-01-01,,0.0
97577_20190101_29991231,97577,2019-01-01,,0.0
97578_20190101_29991231,97578,2019-01-01,,0.0
97579_20190101_29991231,97579,2019-01-01,,0.0
97580_20190101_29991231,97580,2019-01-01,,0.0
97581_20190101_29991231,97581,2019-01-01,,0.0
97582_20190101_29991231,97582,2019-01-01,,0.0
97583_20190101_29991231,97583,2019-01-01,,0.0
97584_20190101_29991231,97584,2019-01-01,,0.0
97585_20190101_29991231,97585,2019-01-01,,0.0
97586_20190101_29991231,97586,2019-01-01,,0.0
97587_20190101_29991231,97587,2019-01-01,,0.0
97588_20190101_29991231,97588,2019-01-01,,0.0
97589_20190101_29991231,97589,2019-01-01,,0.0
97590_20190101_29991231,97590,2019-01-01,,0.0
97591_20190101_29991231,97591,2019-01-01,,0.0
97592_20190101_29991231,97592,2019-01-01,,0.0
97593_20190101_29991231,97593,2019-01-01,,0.0
97594_20190101_29991231,97594,2019-01-01,,0.0
97595_20190101_29991231,97595,2019-01-01,,0.0
97596_20190101_29991231,97596,2019-01-01,,0.0
97597_20190101_29991231,97597,2019-01-01,,0.0
97598_20190101_29991231,97598,2019-01-01,,0.0
97599_20190101_29991231,97599,2019-01-01,,0.0
